"variable","FIPS","areaname","state","value"
"B23006_026E",14460,"Boston-Cambridge-Quincy, MA-NH Metro Area (part); New Hampshire","33","76969"
"B23006_026E",17200,"Claremont, NH Micro Area; New Hampshire","33","5348"
"B23006_026E",18180,"Concord, NH Micro Area; New Hampshire","33","25207"
"B23006_026E",28300,"Keene, NH Micro Area; New Hampshire","33","11293"
"B23006_026E",29060,"Laconia, NH Micro Area; New Hampshire","33","8137"
"B23006_026E",30100,"Lebanon, NH-VT Micro Area (part); New Hampshire","33","14208"
"B23006_026E",31700,"Manchester-Nashua, NH Metro Area; New Hampshire","33","73354"
"B23006_027E",13620,"Berlin, NH-VT Micro Area (part); New Hampshire","33","2616"
"B23006_027E",14460,"Boston-Cambridge-Quincy, MA-NH Metro Area (part); New Hampshire","33","74868"
"B23006_027E",17200,"Claremont, NH Micro Area; New Hampshire","33","5171"
"B23006_027E",18180,"Concord, NH Micro Area; New Hampshire","33","24626"
"B23006_027E",28300,"Keene, NH Micro Area; New Hampshire","33","10934"
"B23006_027E",29060,"Laconia, NH Micro Area; New Hampshire","33","7970"
"B23006_027E",30100,"Lebanon, NH-VT Micro Area (part); New Hampshire","33","13928"
"B23006_027E",31700,"Manchester-Nashua, NH Metro Area; New Hampshire","33","70929"
"B23006_028E",13620,"Berlin, NH-VT Micro Area (part); New Hampshire","33","76"
"B23006_028E",14460,"Boston-Cambridge-Quincy, MA-NH Metro Area (part); New Hampshire","33","2101"
"B23006_028E",17200,"Claremont, NH Micro Area; New Hampshire","33","177"
"B23006_028E",18180,"Concord, NH Micro Area; New Hampshire","33","581"
"B23006_028E",28300,"Keene, NH Micro Area; New Hampshire","33","359"
"B23006_028E",29060,"Laconia, NH Micro Area; New Hampshire","33","167"
"B23006_028E",30100,"Lebanon, NH-VT Micro Area (part); New Hampshire","33","280"
"B23006_028E",31700,"Manchester-Nashua, NH Metro Area; New Hampshire","33","2425"
"B23006_029E",13620,"Berlin, NH-VT Micro Area (part); New Hampshire","33","467"
"B23006_029E",14460,"Boston-Cambridge-Quincy, MA-NH Metro Area (part); New Hampshire","33","10359"
"B23006_029E",17200,"Claremont, NH Micro Area; New Hampshire","33","1070"
"B23006_029E",18180,"Concord, NH Micro Area; New Hampshire","33","3046"
"B23006_029E",28300,"Keene, NH Micro Area; New Hampshire","33","1450"
"B23006_029E",29060,"Laconia, NH Micro Area; New Hampshire","33","1565"
"B23006_029E",30100,"Lebanon, NH-VT Micro Area (part); New Hampshire","33","3018"
"B23006_029E",31700,"Manchester-Nashua, NH Metro Area; New Hampshire","33","9801"
"B23006_001E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","59468"
"B23006_001E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","145989"
"B23006_001E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","3506711"
"B23006_001E",36140,"Ocean City, NJ Metro Area; New Jersey","34","50342"
"B23006_001E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","710940"
"B23006_001E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","196231"
"B23006_001E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","84072"
"B23006_002E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","4324"
"B23006_002E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","19712"
"B23006_002E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","334335"
"B23006_002E",36140,"Ocean City, NJ Metro Area; New Jersey","34","4539"
"B23006_002E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","60727"
"B23006_002E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","21203"
"B23006_002E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","17323"
"B23006_003E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","2930"
"B23006_003E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","13617"
"B23006_003E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","220908"
"B23006_003E",36140,"Ocean City, NJ Metro Area; New Jersey","34","2853"
"B23006_003E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","37394"
"B23006_003E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","13172"
"B23006_003E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","9212"
"B23006_004E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","0"
"B23006_004E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","0"
"B23006_004E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","0"
"B23006_004E",36140,"Ocean City, NJ Metro Area; New Jersey","34","0"
"B23006_004E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","0"
"B23006_004E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","0"
"B23006_004E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","12"
"B23006_005E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","2930"
"B23006_005E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","13617"
"B23006_005E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","220908"
"B23006_005E",36140,"Ocean City, NJ Metro Area; New Jersey","34","2853"
"B23006_005E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","37394"
"B23006_005E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","13172"
"B23006_005E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","9200"
"B23006_006E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","2645"
"B23006_006E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","11527"
"B23006_006E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","194889"
"B23006_006E",36140,"Ocean City, NJ Metro Area; New Jersey","34","2355"
"B23006_006E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","31596"
"B23006_006E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","11129"
"B23006_006E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","7535"
"B23006_007E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","285"
"B23006_007E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","2090"
"B23006_007E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","26019"
"B23006_007E",36140,"Ocean City, NJ Metro Area; New Jersey","34","498"
"B23006_007E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","5798"
"B23006_007E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","2043"
"B23006_007E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","1665"
"B23006_008E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","1394"
"B23006_008E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","6095"
"B23006_008E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","113427"
"B23006_008E",36140,"Ocean City, NJ Metro Area; New Jersey","34","1686"
"B23006_008E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","23333"
"B23006_008E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","8031"
"B23006_008E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","8111"
"B23006_009E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","19748"
"B23006_009E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","48737"
"B23006_009E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","922759"
"B23006_009E",36140,"Ocean City, NJ Metro Area; New Jersey","34","17164"
"B23006_009E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","217195"
"B23006_009E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","47833"
"B23006_009E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","32950"
"B23006_010E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","15814"
"B23006_010E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","38854"
"B23006_010E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","716590"
"B23006_010E",36140,"Ocean City, NJ Metro Area; New Jersey","34","13062"
"B23006_010E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","169572"
"B23006_010E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","36902"
"B23006_010E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","22581"
"B23006_011E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","3"
"B23006_011E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","66"
"B23006_011E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","259"
"B23006_011E",36140,"Ocean City, NJ Metro Area; New Jersey","34","35"
"B23006_011E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","465"
"B23006_011E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","0"
"B23006_011E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","63"
"B23006_012E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","15811"
"B23006_012E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","38788"
"B23006_012E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","716331"
"B23006_012E",36140,"Ocean City, NJ Metro Area; New Jersey","34","13027"
"B23006_012E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","169107"
"B23006_012E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","36902"
"B23006_012E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","22518"
"B23006_013E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","14817"
"B23006_013E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","34484"
"B23006_013E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","647806"
"B23006_013E",36140,"Ocean City, NJ Metro Area; New Jersey","34","11801"
"B23006_013E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","152711"
"B23006_013E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","33063"
"B23006_013E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","20287"
"B23006_014E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","994"
"B23006_014E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","4304"
"B23006_014E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","68525"
"B23006_014E",36140,"Ocean City, NJ Metro Area; New Jersey","34","1226"
"B23006_014E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","16396"
"B23006_014E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","3839"
"B23006_014E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","2231"
"B23006_015E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","3934"
"B23006_015E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","9883"
"B23006_015E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","206169"
"B23006_015E",36140,"Ocean City, NJ Metro Area; New Jersey","34","4102"
"B23006_015E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","47623"
"B23006_015E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","10931"
"B23006_015E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","10369"
"B23006_016E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","16078"
"B23006_016E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","41550"
"B23006_016E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","827497"
"B23006_016E",36140,"Ocean City, NJ Metro Area; New Jersey","34","14073"
"B23006_016E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","204025"
"B23006_016E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","47179"
"B23006_016E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","21486"
"B23006_024E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","17108"
"B23006_024E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","30933"
"B23006_024E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","1225520"
"B23006_024E",36140,"Ocean City, NJ Metro Area; New Jersey","34","11889"
"B23006_024E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","202414"
"B23006_024E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","68152"
"B23006_024E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","10422"
"B23006_025E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","52"
"B23006_025E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","47"
"B23006_025E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","979"
"B23006_025E",36140,"Ocean City, NJ Metro Area; New Jersey","34","208"
"B23006_025E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","1141"
"B23006_025E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","124"
"B23006_025E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","13"
"B23006_026E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","17056"
"B23006_026E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","30886"
"B23006_026E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","1224541"
"B23006_026E",36140,"Ocean City, NJ Metro Area; New Jersey","34","11681"
"B23006_026E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","201273"
"B23006_026E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","68028"
"B23006_026E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","10409"
"B23006_027E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","16288"
"B23006_027E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","29446"
"B23006_027E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","1168428"
"B23006_027E",36140,"Ocean City, NJ Metro Area; New Jersey","34","11184"
"B23006_027E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","193069"
"B23006_027E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","65315"
"B23006_027E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","9826"
"B23006_028E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","768"
"B23006_028E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","1440"
"B23006_028E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","56113"
"B23006_028E",36140,"Ocean City, NJ Metro Area; New Jersey","34","497"
"B23006_028E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","8204"
"B23006_028E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","2713"
"B23006_028E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","583"
"B23006_029E",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); New Jersey","34","2210"
"B23006_029E",12100,"Atlantic City-Hammonton, NJ Metro Area; New Jersey","34","5057"
"B23006_029E",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part); New Jersey","34","196600"
"B23006_029E",36140,"Ocean City, NJ Metro Area; New Jersey","34","2677"
"B23006_029E",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","34","26579"
"B23006_029E",45940,"Trenton-Ewing, NJ Metro Area; New Jersey","34","11864"
"B23006_029E",47220,"Vineland-Millville-Bridgeton, NJ Metro Area; New Jersey","34","1891"
"B23006_001E",10460,"Alamogordo, NM Micro Area; New Mexico","35","31374"
"B23006_001E",10740,"Albuquerque, NM Metro Area; New Mexico","35","466813"
"B23006_001E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","27052"
"B23006_001E",17580,"Clovis, NM Micro Area; New Mexico","35","23287"
"B23006_001E",19700,"Deming, NM Micro Area; New Mexico","35","11277"
"B23006_001E",21580,"Espanola, NM Micro Area; New Mexico","35","21096"
"B23006_001E",22140,"Farmington, NM Metro Area; New Mexico","35","64277"
"B23006_001E",23700,"Gallup, NM Micro Area; New Mexico","35","33374"
"B23006_001E",24380,"Grants, NM Micro Area; New Mexico","35","14108"
"B23006_001E",26020,"Hobbs, NM Micro Area; New Mexico","35","31518"
"B23006_001E",29740,"Las Cruces, NM Metro Area; New Mexico","35","98118"
"B23006_001E",29780,"Las Vegas, NM Micro Area; New Mexico","35","15259"
"B23006_001E",31060,"Los Alamos, NM Micro Area; New Mexico","35","10214"
"B23006_001E",38780,"Portales, NM Micro Area; New Mexico","35","8642"
"B23006_001E",40740,"Roswell, NM Micro Area; New Mexico","35","30938"
"B23006_001E",40760,"Ruidoso, NM Micro Area; New Mexico","35","10870"
"B23006_001E",42140,"Santa Fe, NM Metro Area; New Mexico","35","80531"
"B23006_001E",43500,"Silver City, NM Micro Area; New Mexico","35","14547"
"B23006_001E",45340,"Taos, NM Micro Area; New Mexico","35","18227"
"B23006_002E",10460,"Alamogordo, NM Micro Area; New Mexico","35","4542"
"B23006_002E",10740,"Albuquerque, NM Metro Area; New Mexico","35","56454"
"B23006_002E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","4305"
"B23006_002E",17580,"Clovis, NM Micro Area; New Mexico","35","3957"
"B23006_002E",19700,"Deming, NM Micro Area; New Mexico","35","3431"
"B23006_002E",21580,"Espanola, NM Micro Area; New Mexico","35","3835"
"B23006_002E",22140,"Farmington, NM Metro Area; New Mexico","35","10291"
"B23006_002E",23700,"Gallup, NM Micro Area; New Mexico","35","8108"
"B23006_002E",24380,"Grants, NM Micro Area; New Mexico","35","2796"
"B23006_002E",26020,"Hobbs, NM Micro Area; New Mexico","35","8296"
"B23006_002E",29740,"Las Cruces, NM Metro Area; New Mexico","35","21022"
"B23006_002E",29780,"Las Vegas, NM Micro Area; New Mexico","35","1757"
"B23006_002E",31060,"Los Alamos, NM Micro Area; New Mexico","35","102"
"B23006_002E",38780,"Portales, NM Micro Area; New Mexico","35","1627"
"B23006_002E",40740,"Roswell, NM Micro Area; New Mexico","35","6881"
"B23006_002E",40760,"Ruidoso, NM Micro Area; New Mexico","35","1350"
"B23006_002E",42140,"Santa Fe, NM Metro Area; New Mexico","35","10550"
"B23006_002E",43500,"Silver City, NM Micro Area; New Mexico","35","1278"
"B23006_002E",45340,"Taos, NM Micro Area; New Mexico","35","1508"
"B23006_003E",10460,"Alamogordo, NM Micro Area; New Mexico","35","2415"
"B23006_003E",10740,"Albuquerque, NM Metro Area; New Mexico","35","35694"
"B23006_003E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","2911"
"B23006_003E",17580,"Clovis, NM Micro Area; New Mexico","35","2494"
"B23006_003E",19700,"Deming, NM Micro Area; New Mexico","35","2212"
"B23006_003E",21580,"Espanola, NM Micro Area; New Mexico","35","2224"
"B23006_003E",22140,"Farmington, NM Metro Area; New Mexico","35","5808"
"B23006_003E",23700,"Gallup, NM Micro Area; New Mexico","35","3512"
"B23006_003E",24380,"Grants, NM Micro Area; New Mexico","35","1147"
"B23006_003E",26020,"Hobbs, NM Micro Area; New Mexico","35","4300"
"B23006_003E",29740,"Las Cruces, NM Metro Area; New Mexico","35","13379"
"B23006_003E",29780,"Las Vegas, NM Micro Area; New Mexico","35","624"
"B23006_003E",31060,"Los Alamos, NM Micro Area; New Mexico","35","43"
"B23006_003E",38780,"Portales, NM Micro Area; New Mexico","35","973"
"B23006_003E",40740,"Roswell, NM Micro Area; New Mexico","35","4255"
"B23006_003E",40760,"Ruidoso, NM Micro Area; New Mexico","35","1145"
"B23006_003E",42140,"Santa Fe, NM Metro Area; New Mexico","35","7769"
"B23006_003E",43500,"Silver City, NM Micro Area; New Mexico","35","648"
"B23006_003E",45340,"Taos, NM Micro Area; New Mexico","35","927"
"B23006_004E",10460,"Alamogordo, NM Micro Area; New Mexico","35","7"
"B23006_004E",10740,"Albuquerque, NM Metro Area; New Mexico","35","0"
"B23006_004E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","0"
"B23006_004E",17580,"Clovis, NM Micro Area; New Mexico","35","0"
"B23006_004E",19700,"Deming, NM Micro Area; New Mexico","35","0"
"B23006_004E",21580,"Espanola, NM Micro Area; New Mexico","35","0"
"B23006_004E",22140,"Farmington, NM Metro Area; New Mexico","35","0"
"B23006_004E",23700,"Gallup, NM Micro Area; New Mexico","35","0"
"B23006_004E",24380,"Grants, NM Micro Area; New Mexico","35","0"
"B23006_004E",26020,"Hobbs, NM Micro Area; New Mexico","35","0"
"B23006_004E",29740,"Las Cruces, NM Metro Area; New Mexico","35","0"
"B23006_004E",29780,"Las Vegas, NM Micro Area; New Mexico","35","0"
"B23006_004E",31060,"Los Alamos, NM Micro Area; New Mexico","35","0"
"B23006_004E",38780,"Portales, NM Micro Area; New Mexico","35","0"
"B23006_004E",40740,"Roswell, NM Micro Area; New Mexico","35","0"
"B23006_004E",40760,"Ruidoso, NM Micro Area; New Mexico","35","0"
"B23006_004E",42140,"Santa Fe, NM Metro Area; New Mexico","35","0"
"B23006_004E",43500,"Silver City, NM Micro Area; New Mexico","35","0"
"B23006_004E",45340,"Taos, NM Micro Area; New Mexico","35","0"
"B23006_005E",10460,"Alamogordo, NM Micro Area; New Mexico","35","2408"
"B23006_005E",10740,"Albuquerque, NM Metro Area; New Mexico","35","35694"
"B23006_005E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","2911"
"B23006_005E",17580,"Clovis, NM Micro Area; New Mexico","35","2494"
"B23006_005E",19700,"Deming, NM Micro Area; New Mexico","35","2212"
"B23006_005E",21580,"Espanola, NM Micro Area; New Mexico","35","2224"
"B23006_005E",22140,"Farmington, NM Metro Area; New Mexico","35","5808"
"B23006_005E",23700,"Gallup, NM Micro Area; New Mexico","35","3512"
"B23006_005E",24380,"Grants, NM Micro Area; New Mexico","35","1147"
"B23006_005E",26020,"Hobbs, NM Micro Area; New Mexico","35","4300"
"B23006_005E",29740,"Las Cruces, NM Metro Area; New Mexico","35","13379"
"B23006_005E",29780,"Las Vegas, NM Micro Area; New Mexico","35","624"
"B23006_005E",31060,"Los Alamos, NM Micro Area; New Mexico","35","43"
"B23006_005E",38780,"Portales, NM Micro Area; New Mexico","35","973"
"B23006_005E",40740,"Roswell, NM Micro Area; New Mexico","35","4255"
"B23006_005E",40760,"Ruidoso, NM Micro Area; New Mexico","35","1145"
"B23006_005E",42140,"Santa Fe, NM Metro Area; New Mexico","35","7769"
"B23006_005E",43500,"Silver City, NM Micro Area; New Mexico","35","648"
"B23006_005E",45340,"Taos, NM Micro Area; New Mexico","35","927"
"B23006_006E",10460,"Alamogordo, NM Micro Area; New Mexico","35","2062"
"B23006_006E",10740,"Albuquerque, NM Metro Area; New Mexico","35","31871"
"B23006_006E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","2394"
"B23006_006E",17580,"Clovis, NM Micro Area; New Mexico","35","2336"
"B23006_006E",19700,"Deming, NM Micro Area; New Mexico","35","1782"
"B23006_006E",21580,"Espanola, NM Micro Area; New Mexico","35","1673"
"B23006_006E",22140,"Farmington, NM Metro Area; New Mexico","35","5346"
"B23006_006E",23700,"Gallup, NM Micro Area; New Mexico","35","3234"
"B23006_006E",24380,"Grants, NM Micro Area; New Mexico","35","843"
"B23006_006E",26020,"Hobbs, NM Micro Area; New Mexico","35","3749"
"B23006_006E",29740,"Las Cruces, NM Metro Area; New Mexico","35","11685"
"B23006_006E",29780,"Las Vegas, NM Micro Area; New Mexico","35","485"
"B23006_006E",31060,"Los Alamos, NM Micro Area; New Mexico","35","43"
"B23006_006E",38780,"Portales, NM Micro Area; New Mexico","35","849"
"B23006_006E",40740,"Roswell, NM Micro Area; New Mexico","35","4009"
"B23006_006E",40760,"Ruidoso, NM Micro Area; New Mexico","35","1060"
"B23006_006E",42140,"Santa Fe, NM Metro Area; New Mexico","35","6905"
"B23006_006E",43500,"Silver City, NM Micro Area; New Mexico","35","555"
"B23006_006E",45340,"Taos, NM Micro Area; New Mexico","35","750"
"B23006_007E",10460,"Alamogordo, NM Micro Area; New Mexico","35","346"
"B23006_007E",10740,"Albuquerque, NM Metro Area; New Mexico","35","3823"
"B23006_007E",16100,"Carlsbad-Artesia, NM Micro Area; New Mexico","35","517"
"B23006_007E",17580,"Clovis, NM Micro Area; New Mexico","35","158"
"B23006_007E",19700,"Deming, NM Micro Area; New Mexico","35","430"
"B23006_007E",21580,"Espanola, NM Micro Area; New Mexico","35","551"
"B23006_007E",22140,"Farmington, NM Metro Area; New Mexico","35","462"
"B23006_007E",23700,"Gallup, NM Micro Area; New Mexico","35","278"
"B23006_007E",24380,"Grants, NM Micro Area; New Mexico","35","304"
"B23006_007E",26020,"Hobbs, NM Micro Area; New Mexico","35","551"
"B23006_007E",29740,"Las Cruces, NM Metro Area; New Mexico","35","1694"
"B23006_007E",29780,"Las Vegas, NM Micro Area; New Mexico","35","139"
"B23006_007E",31060,"Los Alamos, NM Micro Area; New Mexico","35","0"
"B23006_007E",38780,"Portales, NM Micro Area; New Mexico","35","124"
"B23006_007E",40740,"Roswell, NM Micro Area; New Mexico","35","246"
"B23006_007E",40760,"Ruidoso, NM Micro Area; New Mexico","35","85"
"B23006_007E",42140,"Santa Fe, NM Metro Area; New Mexico","35","864"
"B23006_007E",43500,"Silver City, NM Micro Area; New Mexico","35","93"
"B23006_007E",45340,"Taos, NM Micro Area; New Mexico","35","177"
